313, 348, 209
221, 257, 57
169, 173, 125
755, 587, 17
573, 527, 150
764, 142, 16
703, 14, 157
686, 238, 60
992, 214, 105
135, 596, 36
372, 164, 183
333, 531, 120
777, 426, 107
844, 69, 118
572, 99, 31
103, 114, 49
373, 108, 103
589, 416, 169
358, 50, 75
639, 427, 30
459, 314, 138
263, 317, 72
528, 118, 128
338, 163, 92
429, 440, 82
203, 255, 125
481, 22, 133
488, 281, 199
918, 568, 246
577, 403, 27
284, 96, 132
179, 323, 151
545, 28, 66
405, 79, 222
993, 438, 51
906, 75, 103
846, 219, 53
704, 350, 130
213, 466, 58
816, 440, 147
903, 16, 22
490, 42, 20
740, 76, 181
144, 139, 170
913, 196, 145
895, 67, 127
529, 599, 201
470, 442, 25
258, 199, 25
433, 74, 223
155, 190, 70
376, 484, 53
899, 553, 240
139, 98, 221
497, 249, 111
117, 139, 15
990, 583, 250
999, 563, 52
36, 6, 231
712, 564, 240
859, 183, 39
255, 559, 65
355, 532, 157
752, 219, 234
905, 263, 205
769, 512, 178
723, 236, 32
516, 410, 254
417, 379, 100
959, 122, 155
125, 204, 229
12, 539, 158
58, 467, 150
816, 357, 200
497, 126, 101
334, 445, 162
747, 328, 180
946, 486, 153
546, 109, 205
708, 300, 2
414, 443, 112
355, 596, 84
438, 216, 109
56, 421, 41
696, 110, 15
885, 77, 223
70, 153, 155
239, 491, 200
780, 123, 89
257, 331, 94
14, 305, 13
477, 15, 27
757, 172, 67
588, 25, 78
161, 490, 133
477, 395, 172
994, 507, 245
924, 83, 74
675, 20, 64
609, 170, 241
260, 46, 223
123, 195, 184
432, 577, 4
350, 164, 50
578, 529, 112
742, 414, 174
92, 596, 100
781, 564, 208
810, 501, 93
361, 571, 56
935, 250, 205
263, 346, 128
633, 346, 206
378, 490, 245
395, 192, 81
282, 358, 100
181, 134, 25
204, 426, 82
628, 451, 182
259, 7, 130
106, 5, 38
124, 32, 187
982, 236, 114
907, 257, 118
824, 576, 142
825, 93, 225
443, 216, 19
419, 323, 19
871, 534, 207
800, 352, 151
254, 573, 191
480, 388, 185
782, 361, 156
787, 319, 153
212, 94, 4
909, 379, 230
120, 80, 229
225, 334, 163
666, 139, 231
507, 147, 172
699, 100, 155
644, 118, 66
325, 173, 84
238, 282, 10
272, 71, 33
225, 464, 218
478, 148, 189
718, 475, 206
117, 528, 250
188, 245, 59
497, 276, 33
126, 223, 181
629, 250, 228
6, 600, 4
548, 132, 252
173, 135, 174
430, 361, 105
37, 276, 157
636, 317, 175
132, 114, 73
271, 345, 126
880, 425, 157
26, 597, 162
923, 330, 113
527, 204, 65
799, 66, 155
18, 58, 103
237, 569, 27
515, 389, 47
243, 22, 132
278, 353, 184
907, 106, 225
329, 565, 114
896, 371, 240
50, 77, 53
769, 169, 2
771, 447, 3
324, 320, 37
170, 428, 109
887, 542, 82
324, 180, 156
233, 376, 118
295, 23, 24
887, 159, 80
986, 229, 57
312, 548, 38
958, 349, 3
811, 202, 57
717, 168, 185
216, 452, 167
701, 507, 41
28, 204, 138
476, 346, 146
811, 429, 23
374, 590, 85
63, 167, 251
6, 518, 251
678, 505, 140
876, 486, 217
917, 561, 134
333, 21, 129
657, 453, 56
538, 426, 95
438, 398, 230
209, 221, 205
772, 442, 61
123, 409, 14
551, 464, 19
249, 60, 30
594, 531, 244
209, 124, 247
590, 131, 248
690, 482, 52
674, 428, 224
960, 249, 118
493, 269, 159
315, 323, 151
439, 369, 81
582, 285, 187
298, 360, 171
387, 121, 138
543, 127, 247
882, 278, 232
689, 17, 194
368, 98, 228
768, 427, 234
659, 231, 196
127, 122, 229
895, 212, 219
822, 579, 80
563, 600, 57
758, 213, 11
178, 237, 211
648, 377, 146
457, 570, 90
934, 470, 74
914, 52, 117
110, 287, 224
555, 207, 137
980, 70, 35
696, 243, 158
677, 172, 7
514, 250, 109
805, 202, 94
321, 491, 215
171, 158, 162
605, 43, 127
755, 268, 67
797, 134, 81
988, 401, 232
11, 580, 102
